Time,LM_1_Range,LM_1_Bearing,LM_2_Range,LM_2_Bearing,LM_3_Range,LM_3_Bearing,LM_4_Range,LM_4_Bearing
41.33300096,1.10716241,-0.8528294922,2.1472105037,-5.3475827913,2.809229814,-3.8362345172,2.3716778304,-3.0009540823
41.365998336,0.9868128781,-0.7439018935,1.9855310397,-5.195667429,3.050036251,-3.9377440307,2.21585362,-2.7543055663
41.399999232,0.6863291161,-0.8985485996,2.0582856455,-5.0757498207,3.2626066514,-3.7743679862,2.6961687586,-2.867547461
41.433000704,1.0533559066,-0.8257235703,1.9566427977,-5.0720129184,2.9902500599,-3.9678650014,2.4613493544,-2.7978801389
41.46599808,1.340376128,-0.9316323634,1.8204459492,-5.3703747849,3.1849635741,-3.9018169699,2.2587400632,-2.9175225034
41.499998976,1.2943412987,-0.89891533,2.046405648,-5.2121011095,3.0797037849,-3.9243105479,2.8029373364,-2.7269934714
41.533000448,0.4714397123,-0.9405777026,1.7979166369,-5.320550407,3.1924703804,-3.9423566958,2.0500475513,-2.9988659569
41.56600192,0.9575815609,-1.0537203455,1.9181208869,-5.3147570688,2.8122495894,-3.9828594357,2.5390177873,-2.9135995432
41.59999872,1.4314385603,-0.8305921888,1.8315957091,-5.2411440914,2.7182258993,-3.9979975889,2.0134764489,-2.9780304611
41.633000192,0.9297516225,-0.8014370871,1.9109539771,-5.0096187355,3.1051887701,-3.9079480304,2.5349093391,-2.9338019302
41.666001664,1.0692734266,-0.736086286,1.7982636129,-5.2076715369,3.3167768139,-3.7302925009,2.5502088822,-2.8743921785
41.699998464,1.0513905336,-0.8335590649,1.9869358664,-5.2872744834,2.3972634331,-3.8230805568,2.484478562,-2.9730810783
41.732999936,0.8311896863,-0.8680631638,1.9598546423,-5.1253417687,3.3762210521,-3.9697051273,2.5103104854,-3.0775328347
41.766001408,0.6102684786,-1.0290150071,1.8441621456,-5.1500350101,3.0451563814,-3.8696294122,2.4671547627,-3.1228482459
41.799998208,0.9448570247,-1.0711485659,1.5792171216,-5.2476998096,2.8835875324,-3.8443227484,2.3443961667,-2.8309253312
41.83299968,0.9282388902,-1.0994117254,2.198781209,-5.154781448,3.1711271955,-4.0551938938,2.7707606466,-2.9015724555
41.866001152,0.4262480998,-0.9919255058,1.7545479836,-5.0895923232,3.0819770625,-3.9040442706,2.0586458521,-3.221528608
41.899997952,0.6445416042,-1.1894031484,2.1378482809,-5.2200478322,3.0930207155,-3.9258330761,2.5631409884,-2.9311567672
41.932999424,0.8419922345,-1.3148249454,2.0568803692,-5.1450975942,2.9516745698,-3.9670723302,2.2983242115,-2.9670328792
41.966000896,0.9332032128,-1.0694755514,1.4319649796,-5.0499933526,2.9327210348,-3.8907466367,2.6452006344,-3.2079020824
42.000001792,0.8085410176,-1.128729657,1.9463266174,-5.0303849649,2.954771967,-4.0546483435,2.5694217419,-3.2365831861
42.032999168,1.112482363,-1.298398615,1.8444330118,-5.2003392425,nan,nan,2.7778758686,-3.0243773971
42.065001216,0.6539499513,-1.0948336475,2.0622556598,-5.130792623,3.1905646318,-3.8884791905,2.5827887224,-3.0979801941
42.10100096,0.8655702582,-1.0994401995,1.5049794195,-5.1587497474,2.9759250776,-4.0046887167,2.3845217107,-3.1438265686
42.132998912,0.5001110659,-1.2052333256,1.8346210801,-5.4403739844,3.3643166965,-3.9701383079,2.3483051071,-3.0535942969
42.166000384,1.0312987333,-1.3465706977,1.5019507014,-5.2010651762,3.1589030668,-3.9878881348,2.7339392897,-3.0214868489
42.20000128,0.9663871949,-0.9887353718,2.0948481026,-5.1890741633,3.2477062366,-3.9061958787,2.234931204,-3.3040585248
42.232998656,0.5731226935,-1.2715799851,1.7804288393,-5.0553827033,3.4695507256,-4.0392998295,2.7576542352,-3.1833830784
42.266000128,0.7326627981,-1.3531439408,1.6885976216,-5.2721772794,3.1565467589,-4.0010243774,2.6478728482,-3.042257851
42.300001024,1.048913243,-1.2799727382,1.9548722,-5.2707488883,3.2896455495,-4.0266373157,2.6779344059,-3.1448413025
42.3329984,0.901493281,-1.1539209365,1.767152808,-5.1829026487,3.4474295548,-4.122432298,2.8614068482,-3.0146450936
42.365999872,0.8884872644,-1.2719876826,1.5386413987,-5.2302091377,3.155157951,-4.1758087574,2.5883579851,-3.1073279319
42.403998464,0.6842268429,-1.2476838307,1.8995675198,-5.208372779,3.1902153943,-3.906024034,2.7647366349,-3.0882920689
42.432998144,0.8367402538,-1.3150296873,1.9774154854,-5.050330153,3.239485525,-4.1156280123,2.6037856339,-3.0622633725
42.465999616,0.9942601737,-1.4168770216,1.9437187434,-5.30627223,3.0472121205,-4.0665558191,2.8771758609,-3.0851895088
42.499001088,0.7321145453,-1.4056782441,1.9215489961,-5.2499382615,3.0511439164,-3.9624071115,2.291025661,-3.0307502292
42.533001984,0.8972904031,-1.3301313418,1.9546623544,-5.1700932066,3.2828389641,-3.9312080592,2.7011727512,-3.1557293096
42.56599936,0.8839666581,-1.4908392906,2.033563358,-5.2618894741,3.1404840099,-3.9742469936,2.7620066098,-3.2785396895
42.599000832,0.7683806332,-1.34521669,1.9240095689,-5.2432229533,3.4863742173,-4.1143972344,2.8507694695,-3.0854712165
42.631998208,0.2776965507,-1.4970288641,1.9316919652,-5.116022995,3.2204772349,-4.1749128455,2.5439635528,-3.1584514366
42.664000256,0.3865631387,-1.4006056261,1.9197045324,-5.292899393,3.3373519116,-3.9708471734,3.1046093259,-3.0803027653
42.7,0.920263138,-1.3879379665,1.7570322541,-5.2924376233,3.2107462034,-4.0015462531,2.7166782124,-3.203069562
42.733001472,0.8351319129,-1.274517622,1.6066911949,-5.3299895585,3.1747270364,-3.9686633529,2.5849278989,-3.3189380516
42.764999424,0.7859283125,-1.5360534992,1.7913565447,-5.3304189454,3.2929650984,-4.0919140861,2.6840374237,-3.1771065822
42.795997952,0.5389415126,-1.4855993863,1.7329591254,-5.3820792793,3.0151204911,-3.9257783414,2.7582336508,-3.1971986432
42.833001216,0.8275047293,-1.5909397954,1.840799991,-5.2437728652,3.1947248994,-4.0221188251,2.6817779617,-3.1482491647
42.865998592,0.7938335497,-1.6235669912,1.9156334882,-5.1817263933,3.0326848223,-4.0344135324,2.8555656739,-3.1558336462
42.899999488,0.9860118649,-1.4819785902,1.7952405448,-5.2741224256,3.2620785771,-3.9789213196,2.9736584472,-3.178507951
42.93300096,0.9140470612,-1.6498332755,1.5045795333,-5.084784008,3.3015008877,-4.1127417139,2.9463737478,-3.1312548514
42.965998336,0.5671178952,-1.7511192234,1.631669617,-5.2550297157,3.2800315625,-4.2075265805,2.7357187826,-3.3118501842
43.00199808,0.8516048333,-1.6330476609,1.7413354082,-5.4243260984,nan,nan,2.9038244847,-3.2722271044
43.033000704,1.0513907945,-1.5482859199,1.8128533394,-5.2829198078,3.2419203911,-4.0593300316,2.9714733256,-3.192488967
43.06599808,0.9848874479,-1.817293047,1.8390386089,-5.1373841639,3.4859239764,-4.1028543514,2.8973898904,-3.163133305
43.099998976,0.9962482984,-1.6428549612,1.7402631782,-5.205823542,2.8259239046,-3.9959261625,2.6553266721,-3.1748213469
43.133000448,0.4356083985,-1.5072334845,1.908385888,-5.1923026354,3.4460937369,-4.1862602086,2.9849446363,-3.1308073901
43.16600192,0.5039421146,-1.6888932833,1.6979014011,-5.0250542428,2.9689990688,-4.0391862247,2.9032225501,-3.0968832465
43.19999872,0.7909877098,-1.619470535,1.804341924,-5.1700883353,2.9465486343,-3.8956526889,2.8816023873,-3.1854740077
43.233000192,0.6190946148,-1.7423618956,1.7169975351,-5.1729631787,3.1569908956,-4.027689463,2.8481289999,-3.3713915701
43.266001664,0.7266227379,-1.7253806153,1.6265151884,-5.1195783685,3.3249460106,-4.1272765285,3.2322444498,-3.1143034927
43.29899904,1.0105617997,-1.7092672297,1.9713800921,-5.1696939863,3.1988980758,-3.9491683286,2.7863589772,-3.3245336352
43.332999936,0.5887677438,-1.7095943024,1.7565524258,-5.2245175807,nan,nan,2.8238343701,-3.2097550323
43.365001984,0.9623083066,-1.6546376074,1.773525672,-5.3093259214,3.0519008786,-3.9935643497,2.7360615991,-3.2751428949
43.401001728,0.9681453893,-1.9192572627,1.7134583251,-5.3070356915,3.1120723394,-4.0431312702,2.8359189766,-3.3054508023
43.43299968,0.7867182431,-1.6924863411,2.0168986601,-5.2338926548,3.4017894332,-4.0456327706,3.2995583737,-3.1520332749
43.466001152,0.8427737425,-1.6755508275,1.623910254,-5.3671663898,3.1130363137,-4.2769882772,3.2418865697,-3.1800372861
43.500002048,0.823817728,-1.8264057953,1.9168121053,-5.2092051187,nan,nan,3.0269099816,-3.3933359643
43.532,0.5814152065,-1.8559093649,1.5576913638,-5.4213998993,3.2654902486,-4.135485435,3.0680636159,-3.2036812164
43.566000896,0.4199340224,-1.830938487,2.0140531022,-5.351751513,3.4807967543,-4.1206932091,2.8825514419,-3.3238681081
43.600001792,1.2090467555,-1.7973949491,1.5385731129,-5.3781994446,nan,nan,2.6377627561,-3.3269014673
43.632999168,0.49819707,-2.0198161602,1.568966933,-5.1089112731,3.2574943843,-4.0920899843,2.6099110078,-3.3408644277
43.66600064,0.6957495525,-1.785027427,1.5454453375,-5.3492191445,3.4375707342,-4.0858142487,2.9244820894,-3.465044533
43.700001536,1.2320393457,-1.9720260066,1.9035988345,-5.2136175109,3.4226123002,-4.0299152423,2.8186214664,-3.4522291687
43.733998336,0.810386459,-1.8814034686,1.5726553489,-5.0898268072,3.260805857,-3.9874063222,3.125429564,-3.3003388394
43.766000384,0.6479286375,-1.9217367189,1.6110413428,-5.3518644745,3.1486153397,-4.1793828869,3.04090833,-3.3671854544
43.80000128,0.8068371528,-1.8760720215,1.8072499552,-5.1847635286,3.295297683,-4.0948195108,2.9480258785,-3.3592563237
43.831999232,0.9769242437,-2.1106456915,1.5488812989,-5.4826305784,3.4768424826,-4.1644879302,3.1604570099,-3.4343136008
43.866000128,0.6703234704,-2.0642180958,1.5296057259,-5.2254104969,3.1721425773,-4.1679582382,2.9746307992,-3.307293011
43.900001024,0.7595536543,-1.9441377553,1.835017589,-5.3929487221,3.3400080095,-4.2679400794,2.8228849412,-3.3385216001
43.9329984,0.8323320828,-1.9145050998,1.5873320449,-5.4234937408,3.2489935986,-4.2128612325,3.106210716,-3.3811691916
43.965999872,0.4726666219,-1.9194367448,1.621190887,-5.3543698564,nan,nan,3.0794758678,-3.4246623405
44.000000768,0.3646377015,-2.0189512652,1.7004554401,-5.4435296222,nan,nan,2.576904062,-3.3804469926
44.032998144,0.7553129428,-2.062009028,1.695719379,-5.2401720384,3.2338855826,-4.2478762503,3.0658483531,-3.1961916549
44.065999616,0.5864096652,-1.915068466,1.7550795203,-5.2214739595,nan,nan,2.6748681433,-3.370082866
44.100000512,0.9064996594,-2.0575336236,1.4905125582,-5.2134923704,nan,nan,3.3334127228,-3.3517340234
44.133001984,0.8065165382,-2.0423660054,1.6653625001,-5.3952935988,3.4876488357,-4.1739368034,2.8428322239,-3.3131717246
44.16599936,0.5526930365,-2.1385498008,2.0802927655,-5.2419699462,3.3889146606,-4.0972125836,3.1937806648,-3.4134611204
44.200000256,1.2726356656,-2.1060570885,1.7424914925,-5.4430865089,3.2469012097,-4.2838317623,3.2893435307,-3.5072909341
44.233001728,0.6572895521,-2.0304394485,1.8500532164,-5.1648233674,nan,nan,2.869148737,-3.3196121065
44.265999104,0.9473841103,-1.9732453748,1.8651779774,-5.4343803615,3.421390478,-4.1152422401,3.1048460128,-3.4377307087
44.3,1.056918093,-2.0691292398,1.7007573008,-5.3556516265,nan,nan,3.4069337708,-3.3367716285
44.333001472,1.0499644307,-2.0920930802,1.5484189741,-5.339476523,3.2977290507,-4.061458024,3.1388642165,-3.4454293725
44.365998848,0.6495973774,-2.0326876108,1.2918939422,-5.0350687148,nan,nan,3.2594898973,-3.3493237335
44.399999744,1.1351223166,-1.9840835149,1.5838806658,-5.2336152602,nan,nan,3.0079137618,-3.4210234461
44.433001216,1.0358027311,-2.1077234966,1.5763805819,-5.2771823805,3.3676815263,-4.2306437346,3.1699490056,-3.3187121766
44.465998592,0.5636836542,-2.2105776416,1.5844274132,-5.2265570115,3.1825902784,-4.2343643924,3.142436531,-3.3044519663
44.499999488,0.9952281847,-2.3459382914,1.772700577,-5.2888825286,nan,nan,2.9744488081,-3.4100659384
44.53300096,0.454005887,-2.1360598966,1.7058318402,-5.2142695344,3.3141600434,-4.1924955481,2.7425555027,-3.5480327061
44.564998912,0.9301909168,-2.171580815,1.3283682874,-5.2041359978,3.491113174,-4.1023626808,3.2871036755,-3.3073696361
44.599999232,0.9379921532,-2.271505808,1.9457834881,-5.050233508,3.2048056561,-4.2162930788,3.1117623537,-3.4480284194
44.633000704,1.028884617,-2.1865496291,1.3765428848,-5.2665897033,3.4641065441,-4.1164443979,3.2055415668,-3.489425116
44.66599808,0.7098176265,-2.3371853656,1.7520231755,-5.399931344,nan,nan,3.3307357744,-3.2936032093
44.699998976,1.1889172203,-2.3139203399,1.4778192048,-5.1320528936,nan,nan,3.1556260168,-3.317779206
44.733000448,0.9040185924,-2.1649879306,1.270098291,-5.1072280291,nan,nan,3.3448488888,-3.584617639
44.76600192,0.9749830883,-2.3907626462,1.3005129651,-5.3303147803,nan,nan,3.1791058696,-3.3128218839
44.79999872,0.6708427713,-2.4646660272,1.3823805662,-5.1905105025,nan,nan,3.0110400474,-3.4041746787
44.833000192,0.8605345483,-2.0993486195,1.4622553779,-5.1059485474,3.2754042502,-4.1506002174,3.3476828412,-3.4804956473
44.871998208,0.9940996629,-2.2135959728,1.361640188,-5.3497832313,3.3303725633,-4.1140430494,3.0918881408,-3.2053518031
44.899998464,1.0442913292,-2.184653762,1.4968620799,-5.3108056457,nan,nan,3.4384673976,-3.4591322481
44.932999936,0.8724141403,-2.3804545253,1.3885325234,-5.1688091931,nan,nan,nan,nan
44.966001408,0.7276192106,-2.4460522597,1.3860089456,-5.1353831182,3.2544509852,-4.20597767,3.3205817611,-3.576375054
44.998998784,1.3198057678,-2.4164069911,1.610682725,-5.3492984219,nan,nan,3.272605995,-3.5832799297
45.03299968,1.3512115103,-2.3341473007,1.5891527444,-5.3018247479,nan,nan,3.3020574985,-3.4010952081
45.065001728,0.5207313311,-2.4319582605,1.3860694694,-5.3533950348,nan,nan,3.2362413223,-3.5622628841
45.099997952,0.9696462828,-2.5419045379,1.5678711273,-5.4152035719,nan,nan,3.088419506,-3.463713906
45.131000576,1.2363094487,-2.4162715408,1.2778337699,-5.3845877608,3.0824139272,-4.209891408,nan,nan
45.165001472,0.7085669999,-2.3065624318,1.3347162881,-5.197086605,3.3812055631,-4.147645115,3.3149376495,-3.4817987032
45.200001792,0.90688581,-2.4284986389,1.9100492247,-5.249682411,nan,nan,nan,nan
45.231999744,0.7808209746,-2.4676355955,1.6958161361,-5.2926401865,3.2563971689,-4.1094227257,3.3279653158,-3.3511087372
45.267999488,1.3091517043,-2.3813553333,1.131942736,-5.3096644779,nan,nan,3.3048782629,-3.4359341845
45.300001536,0.8050431382,-2.4121103839,1.4563553595,-5.3619137528,nan,nan,3.169932285,-3.4668608539
45.332998912,1.0480951228,-2.2730367051,1.4183023605,-4.972415645,3.4716965231,-4.1987217011,nan,nan
45.3710016,1.2188257235,-2.4981375537,1.2794198051,-5.2470146015,nan,nan,3.3191729965,-3.4777048844
45.40000128,1.1184997883,-2.4603369121,1.032682934,-5.2714788524,nan,nan,3.259263974,-3.6355452889
45.432998656,1.4961806772,-2.4443928845,1.4345158788,-5.2461843969,nan,nan,3.3319543398,-3.5200732165
45.466000128,0.6588619316,-2.461664092,1.2172359938,-5.2219534392,nan,nan,3.4698712755,-3.4216994038
45.500001024,0.9905364387,-2.3680497523,1.560455293,-5.056543975,3.2568649775,-4.1482330657,3.376159725,-3.4976791006
45.5329984,1.0738178272,-2.5142123444,1.3620327541,-5.2576154626,nan,nan,3.2466984917,-3.4527048479
45.565999872,0.9267022487,-2.5147748015,1.2360496255,-5.2126888858,nan,nan,3.2253883029,-3.3377228574
45.600000768,1.3159443969,-2.5360341591,1.400238827,-5.1630387995,nan,nan,3.4491976838,-3.5769977672
45.632998144,1.031932344,-2.2741758687,1.2686940682,-5.135837507,nan,nan,3.4779054833,-3.548349419
45.665999616,1.2543126642,-2.2976375102,1.3140078531,-5.2582226441,3.2811103924,-4.143655505,3.3042717969,-3.3965112524
45.700000512,1.2654514647,-2.4698958061,1.2345647794,-5.2090397656,nan,nan,nan,nan
45.733001984,1.144545524,-2.6496335066,1.5828046726,-4.9978912103,3.474466858,-4.1833843441,3.2010279387,-3.4148460725
45.76599936,1.0580679107,-2.4046798233,1.2571532878,-4.9186041695,3.4905649419,-4.1780872552,3.2039987366,-3.468079408
45.800000256,1.1042546369,-2.4676213056,1.6557305097,-5.1685375361,nan,nan,nan,nan
45.833001728,1.1431679785,-2.5289968195,1.3456011842,-5.1561842678,3.4858424175,-4.0433275976,3.2625056311,-3.3917489837
45.865999104,1.4564995893,-2.4375394735,0.9438872956,-5.1511917663,nan,nan,3.339738588,-3.5060496179
45.9,1.0218229709,-2.6780887441,1.2144447403,-5.2204284642,3.2835486771,-4.1873666702,nan,nan
45.933001472,1.565451162,-2.5372991186,1.4769565732,-5.2095639161,nan,nan,3.1474508903,-3.3195350077
45.965998848,1.0583053736,-2.5299507689,1.4445430078,-5.0806336734,nan,nan,nan,nan
45.998000896,1.1448761187,-2.4418252118,1.1984763511,-4.7960860643,nan,nan,nan,nan
46.033001216,1.1658430518,-2.5270269573,1.7035125178,-5.1539706463,3.3224538407,-4.0685884335,nan,nan
46.065998592,1.2043199054,-2.5875252043,1.4957860634,-5.1789017722,nan,nan,3.4532310242,-3.3830004143
46.099999488,1.442113714,-2.4020012835,1.5518361888,-4.9825121854,nan,nan,3.4725066471,-3.2183134337
46.13300096,1.4704679996,-2.6816757835,1.4834309302,-4.9639945095,nan,nan,3.3555568487,-3.4599931374
46.165998336,1.0127488661,-2.4260268326,1.099002703,-5.0206728699,nan,nan,3.4915145845,-3.361189025
46.199999232,1.5360474413,-2.5832950088,1.8664070268,-5.026378693,nan,nan,3.4278288731,-3.4385727516
46.233000704,1.0933527144,-2.3587576179,1.3039228333,-4.9462662107,nan,nan,nan,nan
46.264998656,1.185363686,-2.3932732882,1.8323388776,-5.003111285,nan,nan,nan,nan
46.299998976,0.8652227571,-2.4812809322,2.1911834631,-5.0680451838,nan,nan,nan,nan
46.333000448,1.5909363486,-2.4378428246,1.2431391879,-5.1223514171,nan,nan,nan,nan
46.36600192,1.4594168311,-2.6977146193,1.6907046088,-4.8781867174,3.3274288838,-4.2101670065,3.4327888833,-3.4686983251
46.398999296,1.2628084565,-2.5627806354,1.0791758656,-4.8938660783,3.4735609394,-4.1762386202,nan,nan
46.433000192,1.0932820242,-2.3725151474,1.2631009704,-5.0286450871,nan,nan,nan,nan
46.466001664,1.1095165126,-2.5921498542,1.8527493215,-4.8987998765,nan,nan,nan,nan
46.499998464,1.3527659337,-2.7724203248,1.3601543043,-4.833274622,nan,nan,nan,nan
46.532999936,0.9660223046,-2.7190095804,1.1884332201,-5.1317902498,nan,nan,3.4947598073,-3.5534344743
46.566001408,1.3329965771,-2.5333825402,1.4682897666,-5.0662553116,nan,nan,nan,nan
46.599998208,1.4617006041,-2.6962266011,1.725504717,-5.1809998325,nan,nan,nan,nan
46.63299968,1.4931943048,-2.7275411094,1.3813455105,-5.2399564272,nan,nan,nan,nan
46.666001152,1.1589757473,-2.7569435606,1.3939004007,-5.1338888435,3.4249452143,-4.3792015749,nan,nan
46.700002048,1.3555494346,-2.7449442152,1.3131328089,-5.0668896415,nan,nan,nan,nan
46.732999424,1.3548525864,-2.7060621961,1.5539522295,-5.0195745057,nan,nan,nan,nan
46.766000896,1.4540624512,-2.6669917287,1.9882248843,-4.9919461708,nan,nan,nan,nan
46.800001792,1.4946768564,-2.7911252385,1.130211614,-5.0326228618,nan,nan,nan,nan
46.832999168,1.1055203298,-2.7062277946,1.385279266,-5.2239771994,3.4796286804,-4.0678650257,nan,nan
46.86600064,1.1824404719,-2.6506107319,1.0403792063,-4.9561677053,nan,nan,nan,nan
46.900001536,1.2687140443,-2.8371719236,1.3781409991,-4.8868929535,nan,nan,nan,nan
46.932998912,1.2715236828,-2.7003648499,1.654402795,-5.0234659093,nan,nan,nan,nan
46.966000384,1.6670818172,-2.5803905603,1.2359115322,-5.0537497946,nan,nan,nan,nan
47.001000704,1.2395539361,-2.7256123914,1.215409467,-5.0981831894,nan,nan,nan,nan
47.032998656,1.5893578099,-2.722688144,1.6486593653,-5.1695548563,3.4555921239,-4.1528054238,3.4730139067,-3.6409402566
47.065000704,1.3145559951,-2.7381781666,1.2270229867,-5.1942408162,nan,nan,nan,nan
47.100001024,1.1744286239,-2.8980262459,1.1501917625,-5.1078256668,nan,nan,nan,nan
47.1329984,1.4810166766,-2.6959874646,1.2567134312,-5.2612634341,nan,nan,nan,nan
47.165000448,1.7199618998,-2.9135971933,0.7375257409,-5.1187083382,nan,nan,nan,nan
47.200000768,1.5745623948,-3.0820481406,1.6039097231,-5.0827348486,nan,nan,nan,nan
47.236000512,1.3758299143,-2.9079915479,1.252304108,-5.1349144069,3.2906821885,-4.1955116205,nan,nan
47.265999616,1.1108037688,-2.8581095633,1.2001159789,-5.2199539131,nan,nan,nan,nan
47.300000512,1.1048714248,-2.9486057468,1.5015811195,-5.0399957507,nan,nan,nan,nan
47.335000832,1.6668963497,-2.9613741435,1.1334842776,-5.1437432456,nan,nan,nan,nan
47.36599936,1.0622878605,-2.7491097438,1.5540089094,-5.1646453464,nan,nan,nan,nan
